signal,unit,error_gt_minus_est
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
front_mu,-,-0.9500000476837158
